date,SPY,IVV,VTI,VOO,QQQ,VEA,EFA,IEFA,VWO,AGG,IJH,IEMG,IWM,IJR,VTV,IWF,IWD,VUG,BND,LQD,XLF,VNQ,VIG,EEM,GLD,VB,BSV,VO,TIP,VEU,IVW,DIA,XLK,VYM,VGT,VCSH,MDY,IWB,VCIT,XLV,IWR,XLE,DVY,USMV,EWJ,VGK,PFF,SCHF,SDY,RSP,XLY,ITOT,IVE,SCHX,HYG,SHV,VBR,EMB,SHY,VV,SCHB,XLI,BIV,VT,MBB,BNDX,IWS,VXUS,FLOT,IWO,IXUS,MINT,SCZ,PYZ,MXI,IYM,IXP,RXI,VCR,RHS,VDC,PXI,PXE,IEO,RYF,IYG,KIE,FBT,PTH,IHI,ITA,VIS,ICF,REZ,RWR,PSJ,IGV,RYU,IDU,VPU
2015-02-26,211.38,212.91,109.41,193.87,108.88,40.47,65.07,59.26,41.77,110.92,151.13,48.99,123.25,58.58,85.62,100.81,105.34,109.63,83.01,121.51,24.44,82.72,82.88,40.77,116.07,121.25,80.19,128.64,113.48,49.57,116.77,182.01,43.24,70.28,109.79,80.03,275.29,118.32,87.51,72.59,43.5,79.37,79.66,41.77,49.6,55.81,40.08,30.64,79.42,82.31,76.07,48.33,94.72,50.6,91.85,110.27,108.52,112.26,84.67,97.24,51.41,57.76,85.62,62.69,109.71,53.86,75.82,51.28,50.6,150.19,56.2,101.16,50.06,55.26,60.18,86.26,63.83,91.22,122.78,109.18,128.28,47.47,30.23,75.27,44.72,91.03,22.31,116.16,59.24,119.53,123.41,109.56,98.93,60.77,92.67,42.0,98.74,76.43,113.65,98.46
2015-02-27,210.66,212.21,109.02,193.2,108.4,40.5,65.1,59.3,41.8,111.2,150.45,49.0,122.58,58.29,85.33,100.42,105.06,109.22,83.08,121.8,24.35,83.37,82.8,40.74,116.16,120.78,80.24,128.38,114.14,49.59,116.31,181.19,43.09,70.04,109.21,80.09,274.2,117.86,87.61,72.24,43.38,79.02,79.44,41.75,49.4,55.89,40.16,30.63,79.27,82.16,75.97,48.19,94.48,50.39,91.87,110.28,108.07,112.45,84.7,96.92,51.21,57.49,85.87,62.66,110.03,53.89,75.68,51.27,50.64,149.15,56.1,101.08,50.1,55.22,60.19,86.12,63.8,91.26,122.59,109.62,128.72,47.43,30.04,74.49,44.6,90.39,22.21,115.23,58.61,119.02,123.33,108.98,99.79,61.27,93.31,41.9,98.31,76.34,113.61,98.37
2015-03-02,211.99,213.56,109.69,194.47,109.38,40.56,65.2,59.4,41.74,110.45,151.62,48.96,123.47,58.73,85.69,101.22,105.53,110.14,82.65,120.42,24.53,83.85,83.22,40.68,115.68,121.65,80.08,129.29,113.21,49.62,117.19,182.68,43.43,70.25,110.24,79.88,276.3,118.68,86.98,72.89,43.65,78.47,79.1,41.89,49.52,55.97,39.99,30.68,79.53,82.56,76.88,48.48,94.78,50.76,91.46,110.27,108.8,111.72,84.6,97.51,51.54,58.02,85.27,62.88,109.65,53.7,75.93,51.27,50.6,150.5,56.25,101.07,50.14,55.76,60.17,86.65,63.9,92.05,123.87,109.83,128.93,46.94,29.41,73.44,44.9,91.4,22.35,115.96,59.3,120.13,124.96,109.97,100.34,61.55,93.81,42.07,98.69,75.12,111.33,96.43
2015-03-03,211.12,212.6,109.24,193.64,108.87,40.33,64.8,59.04,41.36,110.31,150.86,48.64,122.74,58.39,85.31,100.84,105.04,109.72,82.55,120.35,24.46,83.69,82.68,40.37,115.47,121.04,79.98,128.77,113.37,49.32,116.62,181.87,43.14,70.01,109.39,79.8,274.78,118.18,86.94,72.23,43.47,78.76,79.03,41.73,49.28,55.5,40.03,30.52,79.27,82.25,76.67,48.25,94.53,50.53,91.2,110.26,108.3,111.92,84.58,97.15,51.34,57.65,85.11,62.55,109.61,53.59,75.68,51.01,50.59,149.42,55.92,101.08,49.87,55.22,59.63,86.14,63.42,91.26,123.56,109.48,128.46,47.32,29.72,74.28,44.77,91.17,22.3,115.99,59.01,118.76,123.9,109.28,100.2,61.37,93.6,41.65,97.46,75.66,112.18,97.12
2015-03-04,210.23,211.71,108.8,192.83,108.45,40.15,64.54,58.76,40.88,110.37,150.23,48.21,122.36,58.03,84.98,100.39,104.62,109.28,82.55,120.27,24.31,82.89,82.2,39.93,115.11,120.57,80.02,128.05,113.48,49.11,116.25,180.78,42.97,69.65,109.02,79.84,273.74,117.65,86.99,72.58,43.24,78.65,78.57,41.54,49.04,55.3,40.04,30.41,78.73,81.86,76.27,48.06,94.03,50.33,91.03,110.28,107.89,111.48,84.6,96.71,51.13,57.2,85.1,62.19,109.73,53.59,75.31,50.76,50.61,149.32,55.65,101.08,49.61,55.05,59.14,85.83,63.12,91.02,122.92,108.79,127.61,47.23,29.67,74.1,44.45,90.68,22.13,117.54,59.5,118.82,123.38,108.48,99.17,60.87,92.68,41.18,96.36,75.08,111.39,96.5
2015-03-05,210.46,211.93,108.97,193.04,108.64,40.28,64.69,58.92,40.8,110.42,150.36,48.15,122.72,58.1,85.09,100.54,104.76,109.42,82.6,120.43,24.41,83.13,82.43,39.87,115.0,120.74,80.1,128.59,113.28,49.13,116.32,181.17,42.92,69.52,108.98,79.93,274.15,117.8,87.08,72.84,43.4,78.18,78.73,41.69,49.32,55.47,40.06,30.48,78.93,82.01,76.32,48.12,94.17,50.41,91.2,110.26,107.76,111.47,84.63,96.89,51.19,57.24,85.22,62.28,109.76,53.66,75.5,50.79,50.68,150.12,55.72,101.11,49.84,54.9,59.12,85.47,63.01,91.29,122.99,109.07,128.04,47.12,29.54,73.54,44.73,90.99,22.25,120.21,60.32,119.74,123.57,108.54,99.81,61.17,93.03,41.33,97.09,75.66,112.21,97.15
2015-03-06,207.5,208.98,107.46,190.31,107.41,39.74,63.81,58.14,40.14,109.7,148.59,47.46,121.17,57.3,83.88,99.13,103.25,107.94,82.12,119.15,24.23,80.37,81.27,39.26,111.86,119.2,79.91,126.78,111.97,48.47,114.69,178.4,42.39,68.56,107.75,79.76,270.72,116.21,86.43,71.41,42.77,76.78,77.24,40.95,49.24,54.42,39.7,30.06,77.57,80.78,75.41,47.43,92.86,49.71,90.62,110.27,106.46,110.72,84.54,95.49,50.49,56.46,84.58,61.51,109.3,53.54,74.34,50.09,50.68,148.16,54.88,101.1,49.19,54.09,58.07,84.23,61.81,90.09,121.5,107.16,125.69,46.25,28.84,72.11,44.3,90.54,22.2,118.67,59.68,117.23,122.15,107.09,96.51,59.12,90.02,40.61,95.49,73.56,108.95,94.37
2015-03-09,208.36,209.85,107.86,191.12,107.72,39.76,63.91,58.18,39.98,109.98,149.15,47.28,121.7,57.68,84.24,99.53,103.69,108.29,82.22,119.63,24.34,81.01,81.76,39.11,111.97,119.56,79.98,127.11,111.8,48.49,115.22,179.8,42.59,68.82,108.2,79.78,271.69,116.65,86.43,71.85,42.9,76.23,77.49,41.14,49.08,54.64,39.61,30.08,78.03,80.98,75.84,47.63,93.18,49.9,90.43,110.26,106.8,110.64,84.58,95.91,50.67,56.99,84.76,61.63,109.53,53.64,74.57,50.12,50.68,148.73,54.93,101.2,49.19,54.6,58.25,84.31,61.48,90.59,122.12,107.9,126.26,45.9,28.61,71.29,44.6,91.0,22.24,118.36,59.75,117.75,123.26,107.98,97.44,59.63,90.69,40.7,96.05,73.65,109.12,94.5
2015-03-10,204.98,206.42,106.22,187.98,105.72,38.93,62.52,56.98,39.15,110.24,147.26,46.25,120.3,57.0,82.86,98.01,102.03,106.6,82.54,119.82,23.82,80.95,80.53,38.24,111.42,118.17,80.04,125.38,111.93,47.45,113.39,176.69,41.72,67.79,106.06,79.83,268.27,114.81,86.63,71.05,42.32,75.17,76.65,40.61,48.36,53.31,39.67,29.45,76.99,79.75,74.66,46.88,91.68,49.11,90.08,110.27,105.4,110.21,84.6,94.34,49.92,55.94,84.94,60.51,109.66,53.83,73.6,49.07,50.67,147.07,53.78,101.21,48.31,53.56,56.91,82.86,60.27,88.92,120.32,106.32,124.4,45.16,28.06,69.89,43.87,88.92,21.81,118.59,59.54,116.65,121.3,106.07,97.37,59.7,90.61,40.06,94.04,73.37,108.97,94.36
2015-03-11,204.5,205.98,106.14,187.54,105.11,39.03,62.68,57.12,39.46,110.46,148.34,46.55,121.04,57.37,82.86,97.69,102.1,106.2,82.63,120.43,23.97,81.02,80.29,38.53,110.75,118.86,80.06,125.6,112.12,47.59,112.96,176.35,41.45,67.52,105.48,79.86,270.24,114.64,86.78,71.01,42.44,75.39,76.46,40.52,48.8,53.34,39.8,29.51,76.94,79.75,74.25,46.84,91.65,49.03,90.33,110.26,106.0,110.4,84.6,94.17,49.87,55.88,85.12,60.54,109.71,53.91,73.73,49.2,50.67,147.98,53.87,101.15,48.42,53.65,56.9,82.95,60.42,88.99,119.88,105.49,123.63,45.32,28.55,70.62,44.01,89.56,22.03,119.31,59.76,116.91,121.69,106.23,97.32,59.56,90.62,39.97,93.86,72.93,108.32,93.78
2015-03-12,207.1,208.55,107.47,189.96,105.8,39.51,63.46,57.84,39.68,110.55,149.98,46.87,123.05,58.36,83.85,98.9,103.35,107.63,82.69,120.31,24.49,82.43,81.3,38.77,110.72,120.51,80.14,127.26,111.87,48.12,114.29,178.97,41.72,68.3,106.11,79.8,273.22,116.02,86.75,71.95,42.99,74.91,77.51,41.05,49.88,53.79,39.76,29.86,78.04,80.77,75.76,47.43,92.85,49.64,90.51,110.26,107.67,110.53,84.62,95.36,50.49,56.6,85.24,61.28,109.65,53.91,74.72,49.74,50.68,150.1,54.45,101.13,48.98,54.15,57.49,83.84,61.13,90.49,122.13,106.91,125.38,45.04,28.23,69.99,44.93,91.61,22.41,120.42,60.34,118.37,123.21,107.59,98.96,60.65,92.22,40.37,94.9,74.22,110.39,95.55
2015-03-13,205.83,207.27,106.87,188.8,105.34,39.27,63.09,57.54,39.2,110.34,149.07,46.29,122.61,58.16,83.33,98.31,102.76,106.93,82.61,119.97,24.32,82.38,80.64,38.3,110.88,119.88,80.13,126.52,111.51,47.79,113.62,177.56,41.49,67.91,105.57,79.85,271.59,115.4,86.49,71.81,42.76,74.63,76.89,40.85,49.92,53.41,39.74,29.69,77.49,80.21,75.16,47.13,92.22,49.35,90.2,110.27,107.02,109.72,84.63,94.81,50.22,56.08,85.05,60.89,109.62,53.9,74.32,49.4,50.68,149.6,54.06,101.17,48.84,53.83,56.91,82.9,60.79,89.93,121.24,106.0,124.48,44.88,28.15,70.38,44.64,90.92,22.28,120.87,60.57,117.54,122.16,106.66,98.98,60.61,92.16,40.2,95.04,73.48,109.23,94.6
2015-03-16,208.58,210.14,108.21,191.38,106.7,39.71,63.8,58.15,39.66,110.58,150.8,46.86,123.33,58.36,84.44,99.62,104.07,108.4,82.77,120.09,24.62,83.23,81.75,38.76,110.81,120.9,80.11,128.14,111.67,48.33,115.24,179.78,41.98,68.72,106.84,79.89,274.83,116.89,86.55,73.4,43.27,75.64,77.87,41.41,50.12,54.12,39.79,30.01,78.41,81.31,76.04,47.74,93.41,49.99,90.11,110.27,107.84,109.4,84.64,96.01,50.85,57.01,85.21,61.63,109.8,53.72,75.14,49.92,50.68,150.76,54.68,101.15,49.14,53.85,57.15,82.76,61.34,91.11,122.59,106.76,125.82,45.55,28.46,71.22,45.2,91.84,22.56,123.68,61.95,120.21,123.63,108.17,100.18,61.34,93.26,40.97,96.38,74.5,111.02,96.15
2015-03-17,207.96,209.43,108.0,190.73,106.87,39.67,63.64,57.98,39.91,110.56,151.12,47.32,123.66,58.48,84.03,99.49,103.7,108.35,82.84,120.29,24.56,83.2,81.28,39.21,110.21,121.23,80.09,127.98,111.78,48.3,115.02,178.5,41.99,68.57,106.95,79.84,275.34,116.62,86.73,73.19,43.24,75.35,77.78,41.23,50.24,53.97,39.78,29.97,78.18,81.01,75.62,47.62,92.98,49.86,89.66,110.26,108.14,109.55,84.62,95.75,50.73,56.78,85.29,61.53,109.8,53.65,75.12,49.9,50.67,151.12,54.69,101.17,48.9,53.6,56.77,81.89,61.18,90.53,122.15,106.09,125.1,45.53,28.28,70.89,45.13,91.71,22.54,123.93,62.21,119.21,123.63,108.09,99.94,61.28,93.13,41.21,96.48,74.54,110.94,96.08
2015-03-18,210.46,211.9,109.24,193.0,107.92,40.49,65.0,59.17,40.94,111.37,152.63,48.36,124.65,59.02,85.08,100.59,105.07,109.58,83.35,121.77,24.7,84.94,82.05,40.17,112.37,122.41,80.4,129.51,113.49,49.32,116.31,180.73,42.56,69.46,108.24,80.19,278.08,118.01,87.56,74.14,43.74,77.54,79.05,41.73,51.02,55.22,39.93,30.57,79.3,82.16,76.29,48.18,94.21,50.44,90.46,110.25,109.26,110.99,84.82,96.95,51.31,57.45,86.05,62.56,110.29,53.9,76.15,50.96,50.67,152.29,55.8,101.21,49.79,54.46,57.99,83.32,62.36,91.66,123.13,106.86,125.91,46.97,29.53,73.35,45.46,91.8,22.65,123.77,62.47,120.24,124.86,109.2,102.11,62.61,95.09,41.71,97.57,76.47,114.0,98.62
2015-03-19,209.5,210.99,108.85,192.11,108.08,40.0,64.24,58.46,40.22,110.98,152.22,47.62,124.89,59.13,84.45,100.42,104.28,109.5,83.1,121.15,24.47,84.9,81.61,39.49,112.29,122.29,80.25,129.16,113.42,48.7,116.24,179.66,42.44,68.98,108.15,80.0,277.31,117.46,87.16,74.57,43.59,76.31,78.56,41.6,50.44,54.46,39.91,30.22,78.68,81.68,76.18,48.0,93.37,50.26,89.74,110.26,108.95,110.49,84.71,96.52,51.13,57.06,85.7,62.08,110.08,54.02,75.74,50.34,50.67,153.14,55.1,101.14,49.27,53.85,56.98,81.86,61.44,91.11,123.14,106.52,125.46,46.47,28.83,72.06,45.14,90.92,22.46,125.98,63.92,120.8,124.31,108.62,102.07,62.49,95.09,41.92,97.7,75.67,112.78,97.69
2015-03-20,210.41,212.85,109.76,193.85,108.53,40.86,65.66,59.77,40.72,111.32,153.69,48.25,125.99,59.75,85.19,101.2,105.28,110.43,83.32,121.49,24.71,87.03,82.22,40.08,113.57,123.44,80.4,130.27,113.76,49.68,117.19,180.96,42.54,69.49,108.77,80.11,279.67,118.57,87.53,74.9,43.98,76.91,79.59,41.93,51.24,55.87,40.05,30.86,79.11,82.15,76.77,48.4,94.25,50.69,90.44,110.26,110.09,111.69,84.77,97.4,51.56,57.12,86.05,62.94,110.13,54.07,76.6,51.33,50.66,153.95,56.21,101.15,50.21,54.16,58.1,82.53,62.29,92.35,124.36,107.06,126.95,46.96,29.13,72.99,45.57,91.93,22.6,125.71,63.31,120.98,125.14,109.27,104.51,64.31,97.05,42.13,98.14,75.66,113.91,98.63
2015-03-23,210.0,212.5,109.57,192.52,108.32,41.05,65.99,60.08,40.84,111.34,153.77,48.44,125.88,59.84,85.19,100.94,105.19,110.01,83.36,121.77,24.57,86.92,81.72,40.2,114.29,123.26,80.41,130.01,113.71,49.89,116.84,180.85,42.54,69.07,108.8,80.16,279.51,118.29,87.58,74.69,43.95,76.64,79.69,42.0,51.48,56.12,40.09,31.01,78.98,82.1,76.64,48.36,94.21,50.37,90.51,110.27,110.14,111.99,84.8,97.19,51.28,56.64,86.19,63.01,110.23,54.05,76.53,51.57,50.64,153.6,56.51,101.23,50.5,54.07,58.45,82.55,62.42,92.12,124.29,107.47,127.38,46.51,28.91,72.27,45.5,91.36,22.71,123.34,62.56,121.21,124.69,108.63,104.49,64.36,96.9,42.01,97.8,75.69,113.96,97.93
2015-03-24,208.82,211.17,108.99,191.4,107.93,41.01,65.85,60.01,41.0,111.64,153.04,48.56,125.85,59.87,84.57,100.54,104.4,109.52,83.5,121.95,24.37,86.18,81.37,40.36,114.57,122.95,80.41,129.36,114.26,49.85,116.3,179.83,42.4,68.53,108.5,80.15,278.31,117.58,87.93,74.04,43.7,76.13,79.0,41.75,51.36,56.05,40.09,30.99,78.62,81.61,76.24,48.08,93.5,50.07,90.65,110.26,109.86,112.05,84.83,96.58,50.99,56.45,86.36,62.81,110.35,54.03,75.99,51.59,50.65,153.49,56.49,101.21,50.54,53.75,58.34,82.29,62.58,91.77,123.67,106.69,126.66,46.39,28.83,72.03,45.03,90.67,22.5,122.23,62.3,120.75,124.73,108.22,103.68,63.8,96.1,42.03,97.28,74.71,112.7,96.85
2015-03-25,205.76,207.19,106.79,188.61,105.46,40.61,65.54,59.71,40.22,111.43,150.09,47.87,122.47,58.43,83.13,98.53,102.59,107.18,83.37,121.55,23.98,84.19,80.17,39.72,114.73,120.53,80.38,127.35,114.23,49.34,113.75,176.92,41.31,67.77,105.52,80.12,273.57,115.42,87.63,72.69,42.85,77.12,77.59,41.05,51.24,55.39,40.09,30.83,77.74,80.52,75.0,47.17,92.04,49.33,90.41,110.26,107.99,112.33,84.81,94.79,50.22,55.49,86.14,61.68,110.28,54.01,74.62,50.92,50.62,148.86,56.07,101.2,50.34,53.29,57.86,81.24,62.1,90.59,121.76,107.06,126.41,46.98,29.33,72.9,44.29,89.0,22.25,116.84,59.83,119.0,121.83,106.42,101.11,62.17,94.37,40.75,94.72,73.81,110.5,95.74
2015-03-26,205.27,206.68,106.58,188.14,105.1,40.28,64.97,59.19,39.99,111.03,149.72,47.54,122.32,58.24,82.9,98.37,102.3,107.03,83.1,120.8,23.96,83.75,80.01,39.35,115.48,120.27,80.35,127.14,113.62,48.95,113.52,176.48,41.34,67.58,105.59,80.11,273.04,115.14,87.28,72.52,42.73,77.03,77.27,40.92,50.72,54.84,40.07,30.56,77.49,80.31,74.53,47.05,91.81,49.23,90.4,110.26,107.63,111.72,84.77,94.51,50.09,55.34,85.84,61.41,109.94,53.97,74.35,50.63,50.61,148.62,55.68,101.15,49.8,53.31,57.5,81.32,61.94,90.02,120.98,106.61,125.9,47.22,29.47,73.3,44.3,88.86,22.2,116.46,59.41,118.56,122.12,106.09,100.5,61.87,93.82,41.21,95.21,73.34,109.62,94.96
2015-03-27,205.74,207.1,106.87,188.53,105.52,40.37,65.14,59.3,40.08,111.19,150.42,47.67,123.1,58.54,83.09,98.68,102.49,107.28,83.18,121.28,23.93,83.86,80.26,39.46,115.06,120.96,80.41,127.98,113.67,49.03,113.85,176.81,41.37,67.72,105.85,80.14,274.29,115.47,87.4,73.04,43.01,76.4,77.47,41.1,50.92,55.0,40.08,30.59,77.65,80.66,74.91,47.19,91.88,49.36,90.47,110.26,108.05,111.91,84.82,94.81,50.21,55.55,86.05,61.6,110.19,53.94,74.64,50.67,50.64,150.05,55.71,101.19,49.76,53.37,57.3,81.41,61.86,90.47,121.64,107.79,126.76,46.88,29.07,72.49,44.21,88.65,22.14,119.62,60.61,119.75,123.27,106.63,100.68,62.03,94.04,41.61,95.79,73.62,110.35,95.56
2015-03-30,208.25,209.62,108.23,190.88,106.73,40.4,65.18,59.38,40.9,111.24,152.48,48.48,124.77,59.25,84.16,99.78,103.87,108.54,83.28,121.49,24.28,85.06,81.24,40.22,113.75,122.57,80.44,129.58,113.33,49.23,115.05,179.39,41.87,68.58,107.05,80.14,278.2,116.86,87.54,73.78,43.55,78.04,78.3,41.55,51.12,55.12,40.11,30.65,78.65,81.61,75.68,47.77,93.22,49.95,90.72,110.26,109.61,112.17,84.81,95.95,50.86,56.33,86.07,62.03,110.16,53.97,75.63,50.88,50.64,152.37,55.99,101.21,49.88,54.18,57.6,82.53,62.0,91.18,122.91,108.81,127.99,47.83,29.77,74.01,44.74,89.83,22.48,120.9,61.68,121.27,124.84,108.14,102.22,62.8,95.44,42.04,96.69,74.55,111.81,96.84
2015-03-31,206.43,207.83,107.25,189.2,105.6,39.83,64.17,58.49,40.87,111.43,151.98,48.33,124.37,59.02,83.7,98.92,103.08,104.61,83.37,121.71,24.11,84.31,80.47,40.13,113.66,122.56,80.52,132.7,113.59,48.73,113.95,177.58,41.44,68.3,106.52,80.21,277.24,115.85,87.7,72.5,43.28,77.58,77.94,41.26,50.12,54.22,40.11,30.23,78.2,81.05,75.35,47.37,92.56,49.57,90.61,110.27,109.4,112.12,84.88,95.2,50.48,55.77,86.21,61.59,110.34,54.09,75.26,50.35,50.64,151.55,55.4,101.15,49.47,54.04,56.84,81.9,61.3,90.47,122.48,107.94,126.99,47.32,29.62,73.36,44.56,89.49,22.36,118.23,60.6,120.29,123.78,107.35,101.13,62.15,94.57,41.81,96.1,74.25,111.76,96.88
2015-04-01,205.7,207.18,107.05,188.59,105.05,40.11,64.63,58.88,41.42,111.58,151.47,49.0,124.42,58.94,83.17,98.56,102.7,107.15,83.51,121.73,24.09,84.19,80.24,40.63,115.6,121.96,80.46,128.28,114.47,49.1,113.43,176.74,41.38,67.86,105.67,80.26,276.2,115.42,87.93,71.77,43.11,77.56,77.91,41.16,50.32,54.75,39.93,30.41,77.87,80.84,75.02,47.2,92.27,49.35,90.39,110.27,109.16,112.29,84.88,94.77,50.31,55.4,86.4,61.63,110.31,54.05,75.06,50.75,50.65,151.37,55.75,101.19,49.68,53.69,56.97,81.92,61.71,90.26,121.76,107.82,126.99,47.92,29.9,74.03,44.4,89.25,22.32,117.14,60.35,118.81,123.22,106.42,100.74,61.89,94.29,41.5,95.61,74.57,111.82,96.87
2015-04-02,206.44,207.76,107.39,189.15,105.12,40.41,65.19,59.34,42.06,111.43,152.0,49.65,124.65,59.12,83.46,98.89,103.07,107.59,83.4,121.53,24.21,84.83,80.44,41.24,115.28,122.37,80.48,129.0,114.05,49.52,113.74,177.33,41.37,68.05,105.66,80.21,277.19,115.91,87.88,71.99,43.32,77.72,78.06,41.24,50.76,55.25,39.97,30.67,78.22,81.2,75.69,47.36,92.59,49.54,90.46,110.26,109.67,112.85,84.87,95.2,50.48,55.43,86.27,62.04,110.14,53.95,75.41,51.21,50.68,151.47,56.34,101.18,50.19,53.82,57.11,82.06,62.22,91.28,122.99,108.93,127.86,47.85,29.75,74.28,44.75,89.87,22.47,116.6,60.48,119.38,123.46,106.68,101.58,62.46,95.0,41.68,95.96,74.82,112.19,97.19
2015-04-06,207.83,209.28,108.13,190.48,105.98,40.8,65.85,60.0,42.57,111.5,153.38,50.31,125.2,59.3,84.02,99.57,103.79,108.25,83.47,121.69,24.25,85.71,81.11,41.77,116.69,123.14,80.61,129.82,114.5,50.06,114.39,178.59,41.77,68.56,106.65,80.26,279.52,116.7,87.92,72.1,43.63,79.12,78.95,41.47,51.36,55.74,39.94,30.99,78.77,81.83,76.05,47.65,93.33,49.84,90.69,110.27,110.4,113.26,84.94,95.77,50.8,55.85,86.38,62.58,110.29,54.06,75.95,51.79,50.63,152.03,56.97,101.2,50.88,54.28,57.74,82.77,62.6,91.92,123.55,109.82,128.93,48.67,30.82,75.8,44.81,89.56,22.58,116.47,60.5,120.11,124.6,107.33,102.68,63.18,96.07,42.1,96.97,75.67,113.66,98.4
2015-04-07,207.28,208.66,107.77,189.97,105.8,40.8,65.76,59.93,42.47,111.52,152.0,50.06,124.4,58.88,83.83,99.34,103.46,107.99,83.52,122.13,24.12,84.2,80.83,41.56,116.11,122.31,80.55,129.3,114.75,50.0,114.24,178.42,41.68,68.44,106.53,80.3,277.22,116.39,88.02,72.27,43.41,79.17,78.46,41.31,51.6,55.59,39.97,30.97,78.43,81.53,75.63,47.53,93.03,49.73,91.17,110.27,109.57,113.05,84.88,95.55,50.66,55.72,86.46,62.46,110.22,54.02,75.46,51.76,50.66,151.31,56.88,101.15,50.66,54.35,57.8,82.75,62.41,91.5,122.83,109.47,128.28,48.36,30.76,75.72,44.52,89.57,22.44,117.01,60.84,119.74,124.28,107.05,100.95,62.15,94.32,42.24,97.23,75.0,112.36,97.27
2015-04-08,207.98,209.41,108.23,190.66,106.64,40.99,66.04,60.22,43.33,111.53,152.81,51.09,125.47,59.27,83.91,99.82,103.58,108.62,83.46,122.09,24.21,84.33,81.07,42.43,115.47,123.11,80.49,130.08,114.47,50.39,114.82,178.75,41.81,68.44,106.91,80.3,278.68,116.76,88.08,72.88,43.67,78.53,78.31,41.43,51.68,55.74,40.04,31.1,78.49,81.8,76.34,47.68,93.14,49.87,91.15,110.28,110.06,113.58,84.88,95.87,50.83,55.91,86.4,62.82,110.17,54.09,75.74,52.14,50.65,153.05,57.29,101.17,51.07,54.35,57.9,82.79,62.79,91.82,123.98,109.53,128.43,47.98,30.19,75.02,44.69,89.93,22.55,118.99,62.26,120.04,125.12,107.32,101.11,62.29,94.48,42.45,97.72,74.74,111.96,97.01
2015-04-09,208.9,210.33,108.61,191.49,107.31,41.05,66.13,60.29,43.89,111.25,152.8,51.59,125.02,59.02,84.35,100.29,104.02,109.02,83.28,121.47,24.25,82.58,81.42,42.85,114.67,122.84,80.41,130.43,114.06,50.59,115.23,179.4,41.92,68.79,107.35,80.18,278.61,117.24,87.86,73.43,43.71,79.79,78.46,41.5,51.68,55.73,40.03,31.16,78.51,82.12,76.41,47.89,93.67,50.1,91.06,110.28,109.85,113.61,84.85,96.28,51.02,56.18,86.13,62.98,110.15,54.07,75.61,52.34,50.65,152.92,57.5,101.14,51.12,54.54,58.01,83.22,62.77,92.17,123.98,109.95,128.86,48.71,30.73,76.55,44.62,90.28,22.63,119.44,62.18,120.97,125.16,107.83,99.04,60.84,92.51,42.66,97.91,74.45,111.52,96.61
2015-04-10,210.04,211.43,109.12,192.54,107.75,41.13,66.26,60.42,43.8,111.25,153.09,51.63,125.62,59.29,84.93,100.65,104.67,109.39,83.24,121.64,24.24,82.52,81.6,42.88,115.97,123.28,80.41,130.69,113.95,50.68,115.71,180.37,42.08,69.35,107.82,80.19,279.23,117.83,87.81,74.06,43.84,80.14,79.0,41.61,51.76,55.89,40.02,31.23,78.74,82.34,76.67,48.12,94.3,50.36,91.27,110.28,110.2,113.62,84.83,96.76,51.27,56.97,86.1,63.28,110.2,54.12,75.81,52.4,50.64,153.72,57.61,101.17,51.29,54.72,58.02,83.42,62.83,92.46,124.42,109.93,129.0,48.83,31.03,76.69,44.53,90.39,22.62,120.99,62.73,121.79,125.41,109.35,98.92,60.77,92.41,43.0,98.55,75.1,112.41,97.33
2015-04-13,209.09,210.46,108.69,191.67,107.48,40.91,65.84,60.03,43.65,111.37,152.58,51.4,125.7,59.28,84.58,100.13,104.24,108.9,83.26,121.6,24.33,82.3,81.24,42.63,115.14,123.11,80.46,130.04,113.98,50.39,115.21,179.64,41.96,68.98,107.37,80.26,278.27,117.33,87.69,73.66,43.66,79.34,78.48,41.43,51.4,55.61,39.99,31.06,78.49,81.93,76.25,47.91,93.89,50.14,91.1,110.27,110.02,113.46,84.88,96.37,51.07,56.43,86.14,62.96,110.34,54.14,75.49,52.11,50.64,153.81,57.28,101.24,50.97,54.59,57.47,83.05,62.88,91.83,123.67,109.39,128.45,48.01,30.47,75.77,44.68,90.72,22.71,121.59,63.06,121.33,124.62,108.44,98.6,60.5,92.14,42.56,97.51,74.31,111.21,96.37
2015-04-14,209.49,210.83,108.85,192.02,107.17,41.22,66.33,60.49,43.77,111.49,152.72,51.63,125.67,59.28,84.82,100.14,104.6,108.87,83.41,121.88,24.33,82.59,81.27,42.82,114.44,123.2,80.48,130.18,114.28,50.78,115.18,180.18,41.83,69.16,106.98,80.32,278.55,117.52,87.91,73.78,43.66,80.77,78.93,41.52,51.74,56.08,40.02,31.29,78.76,82.15,76.21,47.97,94.22,50.22,91.14,110.28,110.14,113.59,84.92,96.49,51.14,56.5,86.34,63.23,110.45,54.19,75.66,52.51,50.65,153.9,57.66,101.22,51.45,54.69,58.11,83.4,63.22,91.89,123.45,109.53,128.69,48.91,31.31,77.41,44.62,90.68,22.78,121.04,62.83,120.96,124.46,108.58,99.02,60.8,92.49,42.36,97.21,74.63,111.79,96.86
