Date,Open,High,Low,Close,Adj Close,Volume
1997-03-24,17.049999,17.049999,17.049999,17.049999,5.421081,0
1997-03-25,17.110001,17.110001,17.110001,17.110001,5.440158,0
1997-03-26,17.270000,17.270000,17.270000,17.270000,5.491031,0
1997-03-27,17.020000,17.020000,17.020000,17.020000,5.411543,0
1997-03-31,16.660000,16.660000,16.660000,16.660000,5.297080,0
1997-04-01,16.670000,16.670000,16.670000,16.670000,5.300259,0
1997-04-02,16.459999,16.459999,16.459999,16.459999,5.233488,0
1997-04-03,16.530001,16.530001,16.530001,16.530001,5.255746,0
1997-04-04,16.820000,16.820000,16.820000,16.820000,5.347952,0
1997-04-07,16.900000,16.900000,16.900000,16.900000,5.373388,0
1997-04-08,17.020000,17.020000,17.020000,17.020000,5.411543,0
1997-04-09,16.889999,16.889999,16.889999,16.889999,5.370209,0
1997-04-10,16.760000,16.760000,16.760000,16.760000,5.328876,0
1997-04-11,16.469999,16.469999,16.469999,16.469999,5.236669,0
1997-04-14,16.530001,16.530001,16.530001,16.530001,5.255746,0
1997-04-15,16.620001,16.620001,16.620001,16.620001,5.284362,0
1997-04-16,16.809999,16.809999,16.809999,16.809999,5.344773,0
1997-04-17,16.820000,16.820000,16.820000,16.820000,5.347952,0
1997-04-18,16.809999,16.809999,16.809999,16.809999,5.344773,0
1997-04-21,16.570000,16.570000,16.570000,16.570000,5.268464,0
1997-04-22,16.600000,16.600000,16.600000,16.600000,5.278003,0
1997-04-23,16.709999,16.709999,16.709999,16.709999,5.312977,0
1997-04-24,16.750000,16.750000,16.750000,16.750000,5.325696,0
1997-04-25,16.469999,16.469999,16.469999,16.469999,5.236669,0
1997-04-28,16.580000,16.580000,16.580000,16.580000,5.271645,0
1997-04-29,16.940001,16.940001,16.940001,16.940001,5.386106,0
1997-04-30,17.110001,17.110001,17.110001,17.110001,5.440158,0
1997-05-01,17.209999,17.209999,17.209999,17.209999,5.471952,0
1997-05-02,17.480000,17.480000,17.480000,17.480000,5.557800,0
1997-05-05,17.879999,17.879999,17.879999,17.879999,5.684981,0
1997-05-06,17.709999,17.709999,17.709999,17.709999,5.630929,0
1997-05-07,17.570000,17.570000,17.570000,17.570000,5.586417,0
1997-05-08,17.700001,17.700001,17.700001,17.700001,5.627750,0
1997-05-09,17.799999,17.799999,17.799999,17.799999,5.659544,0
1997-05-12,17.930000,17.930000,17.930000,17.930000,5.700880,0
1997-05-13,17.860001,17.860001,17.860001,17.860001,5.678623,0
1997-05-14,17.860001,17.860001,17.860001,17.860001,5.678623,0
1997-05-15,17.990000,17.990000,17.990000,17.990000,5.719956,0
1997-05-16,17.820000,17.820000,17.820000,17.820000,5.665905,0
1997-05-19,17.820000,17.820000,17.820000,17.820000,5.665905,0
1997-05-20,18.030001,18.030001,18.030001,18.030001,5.732675,0
1997-05-21,18.070000,18.070000,18.070000,18.070000,5.745392,0
1997-05-22,18.049999,18.049999,18.049999,18.049999,5.739033,0
1997-05-23,18.240000,18.240000,18.240000,18.240000,5.799444,0
1997-05-27,18.370001,18.370001,18.370001,18.370001,5.840778,0
1997-05-28,18.360001,18.360001,18.360001,18.360001,5.837599,0
1997-05-29,18.230000,18.230000,18.230000,18.230000,5.796265,0
1997-05-30,18.240000,18.240000,18.240000,18.240000,5.799444,0
1997-06-02,18.330000,18.330000,18.330000,18.330000,5.828060,0
1997-06-03,18.129999,18.129999,18.129999,18.129999,5.764469,0
1997-06-04,18.070000,18.070000,18.070000,18.070000,5.745392,0
1997-06-05,18.160000,18.160000,18.160000,18.160000,5.774007,0
1997-06-06,18.330000,18.330000,18.330000,18.330000,5.828060,0
1997-06-09,18.490000,18.490000,18.490000,18.490000,5.878932,0
1997-06-10,18.469999,18.469999,18.469999,18.469999,5.872573,0
1997-06-11,18.559999,18.559999,18.559999,18.559999,5.901189,0
1997-06-12,18.650000,18.650000,18.650000,18.650000,5.929806,0
1997-06-13,18.830000,18.830000,18.830000,18.830000,5.987035,0
1997-06-16,18.900000,18.900000,18.900000,18.900000,6.009291,0
1997-06-17,19.000000,19.000000,19.000000,19.000000,6.041088,0
1997-06-18,18.910000,18.910000,18.910000,18.910000,6.012472,0
1997-06-19,19.100000,19.100000,19.100000,19.100000,6.072884,0
1997-06-20,19.000000,19.000000,19.000000,19.000000,6.041088,0
1997-06-23,18.690001,18.690001,18.690001,18.690001,5.942522,0
1997-06-24,18.889999,18.889999,18.889999,18.889999,6.006113,0
1997-06-25,18.780001,18.780001,18.780001,18.780001,5.971138,0
1997-06-26,18.639999,18.639999,18.639999,18.639999,5.926625,0
1997-06-27,18.629999,18.629999,18.629999,18.629999,5.923445,0
1997-06-30,18.639999,18.639999,18.639999,18.639999,5.926625,0
1997-07-01,18.780001,18.780001,18.780001,18.780001,5.971138,0
1997-07-02,19.040001,19.040001,19.040001,19.040001,6.053806,0
1997-07-03,19.230000,19.230000,19.230000,19.230000,6.114217,0
1997-07-07,19.170000,19.170000,19.170000,19.170000,6.095140,0
1997-07-08,19.270000,19.270000,19.270000,19.270000,6.126934,0
1997-07-09,19.200001,19.200001,19.200001,19.200001,6.104678,0
1997-07-10,19.219999,19.219999,19.219999,19.219999,6.111037,0
1997-07-11,19.340000,19.340000,19.340000,19.340000,6.149190,0
1997-07-14,19.420000,19.420000,19.420000,19.420000,6.174627,0
1997-07-15,19.600000,19.600000,19.600000,19.600000,6.231858,0
1997-07-16,19.900000,19.900000,19.900000,19.900000,6.327244,0
1997-07-17,19.740000,19.740000,19.740000,19.740000,6.276371,0
1997-07-18,19.500000,19.500000,19.500000,19.500000,6.200064,0
1997-07-21,19.389999,19.389999,19.389999,19.389999,6.165090,0
1997-07-22,19.750000,19.750000,19.750000,19.750000,6.279552,0
1997-07-23,19.850000,19.850000,19.850000,19.850000,6.311347,0
1997-07-24,19.920000,19.920000,19.920000,19.920000,6.333602,0
1997-07-25,19.930000,19.930000,19.930000,19.930000,6.336783,0
1997-07-28,19.860001,19.860001,19.860001,19.860001,6.314526,0
1997-07-29,19.900000,19.900000,19.900000,19.900000,6.327244,0
1997-07-30,20.150000,20.150000,20.150000,20.150000,6.406733,0
1997-07-31,20.190001,20.190001,20.190001,20.190001,6.419452,0
1997-08-01,20.190001,20.190001,20.190001,20.190001,6.419452,0
1997-08-04,20.320000,20.320000,20.320000,20.320000,6.460784,0
1997-08-05,20.549999,20.549999,20.549999,20.549999,6.533913,0
1997-08-06,20.670000,20.670000,20.670000,20.670000,6.572067,0
1997-08-07,20.590000,20.590000,20.590000,20.590000,6.546631,0
1997-08-08,20.299999,20.299999,20.299999,20.299999,6.454425,0
1997-08-11,20.250000,20.250000,20.250000,20.250000,6.438527,0
1997-08-12,20.170000,20.170000,20.170000,20.170000,6.413091,0
1997-08-13,20.180000,20.180000,20.180000,20.180000,6.416271,0
1997-08-14,20.260000,20.260000,20.260000,20.260000,6.441708,0
1997-08-15,19.969999,19.969999,19.969999,19.969999,6.349501,0
1997-08-18,20.059999,20.059999,20.059999,20.059999,6.378115,0
1997-08-19,20.379999,20.379999,20.379999,20.379999,6.479861,0
1997-08-20,20.620001,20.620001,20.620001,20.620001,6.556171,0
1997-08-21,20.430000,20.430000,20.430000,20.430000,6.495759,0
1997-08-22,20.320000,20.320000,20.320000,20.320000,6.460784,0
1997-08-25,20.400000,20.400000,20.400000,20.400000,6.486220,0
1997-08-26,20.320000,20.320000,20.320000,20.320000,6.460784,0
1997-08-27,20.330000,20.330000,20.330000,20.330000,6.463964,0
1997-08-28,20.180000,20.180000,20.180000,20.180000,6.416271,0
1997-08-29,20.139999,20.139999,20.139999,20.139999,6.403552,0
1997-09-02,20.530001,20.530001,20.530001,20.530001,6.527554,0
1997-09-03,20.590000,20.590000,20.590000,20.590000,6.546631,0
1997-09-04,20.639999,20.639999,20.639999,20.639999,6.562528,0
1997-09-05,20.830000,20.830000,20.830000,20.830000,6.622940,0
1997-09-08,20.889999,20.889999,20.889999,20.889999,6.642018,0
1997-09-09,20.889999,20.889999,20.889999,20.889999,6.642018,0
1997-09-10,20.730000,20.730000,20.730000,20.730000,6.591145,0
1997-09-11,20.700001,20.700001,20.700001,20.700001,6.581606,0
1997-09-12,20.860001,20.860001,20.860001,20.860001,6.632479,0
1997-09-15,20.830000,20.830000,20.830000,20.830000,6.622940,0
1997-09-16,21.139999,21.139999,21.139999,21.139999,6.721505,0
1997-09-17,21.160000,21.160000,21.160000,21.160000,6.727865,0
1997-09-18,21.209999,21.209999,21.209999,21.209999,6.743762,0
1997-09-19,21.299999,21.299999,21.299999,21.299999,6.772376,0
1997-09-22,21.469999,21.469999,21.469999,21.469999,6.826428,0
1997-09-23,21.360001,21.360001,21.360001,21.360001,6.791455,0
1997-09-24,21.180000,21.180000,21.180000,21.180000,6.734222,0
1997-09-25,21.129999,21.129999,21.129999,21.129999,6.718324,0
1997-09-26,21.150000,21.150000,21.150000,21.150000,6.724684,0
1997-09-29,21.340000,21.340000,21.340000,21.340000,6.785096,0
1997-09-30,21.250000,21.250000,21.250000,21.250000,6.756478,0
1997-10-01,21.280001,21.280001,21.280001,21.280001,6.766019,0
1997-10-02,21.410000,21.410000,21.410000,21.410000,6.807350,0
1997-10-03,21.540001,21.540001,21.540001,21.540001,6.848685,0
1997-10-06,21.530001,21.530001,21.530001,21.530001,6.845506,0
1997-10-07,21.639999,21.639999,21.639999,21.639999,6.880481,0
1997-10-08,21.660000,21.660000,21.660000,21.660000,6.886840,0
1997-10-09,21.740000,21.740000,21.740000,21.740000,6.912276,0
1997-10-10,21.719999,21.719999,21.719999,21.719999,6.905916,0
1997-10-13,21.719999,21.719999,21.719999,21.719999,6.905916,0
1997-10-14,21.700001,21.700001,21.700001,21.700001,6.899559,0
1997-10-15,21.719999,21.719999,21.719999,21.719999,6.905916,0
1997-10-16,21.450001,21.450001,21.450001,21.450001,6.820071,0
1997-10-17,21.160000,21.160000,21.160000,21.160000,6.727865,0
1997-10-20,21.379999,21.379999,21.379999,21.379999,6.797813,0
1997-10-21,21.730000,21.730000,21.730000,21.730000,6.909096,0
1997-10-22,21.770000,21.770000,21.770000,21.770000,6.921815,0
1997-10-23,21.389999,21.389999,21.389999,21.389999,6.800994,0
1997-10-24,21.150000,21.150000,21.150000,21.150000,6.724684,0
1997-10-27,19.680000,19.680000,19.680000,19.680000,6.257296,0
1997-10-28,20.530001,20.530001,20.530001,20.530001,6.527554,0
1997-10-29,20.600000,20.600000,20.600000,20.600000,6.549810,0
1997-10-30,20.270000,20.270000,20.270000,20.270000,6.444886,0
1997-10-31,20.590000,20.590000,20.590000,20.590000,6.546631,0
1997-11-03,21.049999,21.049999,21.049999,21.049999,6.692890,0
1997-11-04,21.070000,21.070000,21.070000,21.070000,6.699247,0
1997-11-05,21.180000,21.180000,21.180000,21.180000,6.734222,0
1997-11-06,21.080000,21.080000,21.080000,21.080000,6.702428,0
1997-11-07,20.760000,20.760000,20.760000,20.760000,6.600684,0
1997-11-10,20.559999,20.559999,20.559999,20.559999,6.537092,0
1997-11-11,20.540001,20.540001,20.540001,20.540001,6.530734,0
1997-11-12,20.139999,20.139999,20.139999,20.139999,6.403552,0
1997-11-13,20.209999,20.209999,20.209999,20.209999,6.425810,0
1997-11-14,20.520000,20.520000,20.520000,20.520000,6.524375,0
1997-11-17,20.860001,20.860001,20.860001,20.860001,6.632479,0
1997-11-18,20.590000,20.590000,20.590000,20.590000,6.546631,0
1997-11-19,20.500000,20.500000,20.500000,20.500000,6.518015,0
1997-11-20,20.799999,20.799999,20.799999,20.799999,6.613402,0
1997-11-21,20.790001,20.790001,20.790001,20.790001,6.610222,0
1997-11-24,20.440001,20.440001,20.440001,20.440001,6.498939,0
1997-11-25,20.490000,20.490000,20.490000,20.490000,6.514838,0
1997-11-26,20.530001,20.530001,20.530001,20.530001,6.527554,0
1997-11-28,20.620001,20.620001,20.620001,20.620001,6.556171,0
1997-12-01,20.930000,20.930000,20.930000,20.930000,6.654734,0
1997-12-02,20.740000,20.740000,20.740000,20.740000,6.594323,0
1997-12-03,20.840000,20.840000,20.840000,20.840000,6.626120,0
1997-12-04,20.840000,20.840000,20.840000,20.840000,6.626120,0
1997-12-05,21.000000,21.000000,21.000000,21.000000,6.676991,0
1997-12-08,21.139999,21.139999,21.139999,21.139999,6.721505,0
1997-12-09,20.889999,20.889999,20.889999,20.889999,6.642018,0
1997-12-10,20.730000,20.730000,20.730000,20.730000,6.591145,0
1997-12-11,20.379999,20.379999,20.379999,20.379999,6.479861,0
1997-12-12,20.360001,20.360001,20.360001,20.360001,6.473502,0
1997-12-15,20.440001,20.440001,20.440001,20.440001,6.498939,0
1997-12-16,20.580000,20.580000,20.580000,20.580000,6.543452,0
1997-12-17,18.360001,18.360001,18.360001,18.360001,6.532778,0
1997-12-18,18.240000,18.240000,18.240000,18.240000,6.490079,0
1997-12-19,18.230000,18.230000,18.230000,18.230000,6.486520,0
1997-12-22,18.340000,18.340000,18.340000,18.340000,6.525661,0
1997-12-23,18.150000,18.150000,18.150000,18.150000,6.458056,0
1997-12-24,18.080000,18.080000,18.080000,18.080000,6.433150,0
1997-12-26,18.139999,18.139999,18.139999,18.139999,6.454497,0
1997-12-29,18.410000,18.410000,18.410000,18.410000,6.550568,0
1997-12-30,18.680000,18.680000,18.680000,18.680000,6.646638,0
1997-12-31,18.780001,18.780001,18.780001,18.780001,6.682220,0
1998-01-02,18.870001,18.870001,18.870001,18.870001,6.714244,0
1998-01-05,18.870001,18.870001,18.870001,18.870001,6.714244,0
1998-01-06,18.730000,18.730000,18.730000,18.730000,6.664429,0
1998-01-07,18.660000,18.660000,18.660000,18.660000,6.639522,0
1998-01-08,18.520000,18.520000,18.520000,18.520000,6.589707,0
1998-01-09,17.950001,17.950001,17.950001,17.950001,6.386894,0
1998-01-12,17.990000,17.990000,17.990000,17.990000,6.401125,0
1998-01-13,18.400000,18.400000,18.400000,18.400000,6.547011,0
1998-01-14,18.480000,18.480000,18.480000,18.480000,6.575474,0
1998-01-15,18.469999,18.469999,18.469999,18.469999,6.571917,0
1998-01-16,18.590000,18.590000,18.590000,18.590000,6.614615,0
1998-01-20,18.900000,18.900000,18.900000,18.900000,6.724917,0
1998-01-21,18.840000,18.840000,18.840000,18.840000,6.703568,0
1998-01-22,18.650000,18.650000,18.650000,18.650000,6.635964,0
1998-01-23,18.600000,18.600000,18.600000,18.600000,6.618173,0
1998-01-26,18.490000,18.490000,18.490000,18.490000,6.579034,0
1998-01-27,18.629999,18.629999,18.629999,18.629999,6.628848,0
1998-01-28,18.850000,18.850000,18.850000,18.850000,6.707128,0
1998-01-29,19.010000,19.010000,19.010000,19.010000,6.764059,0
1998-01-30,19.030001,19.030001,19.030001,19.030001,6.771173,0
1998-02-02,19.330000,19.330000,19.330000,19.330000,6.877920,0
1998-02-03,19.410000,19.410000,19.410000,19.410000,6.906383,0
1998-02-04,19.450001,19.450001,19.450001,19.450001,6.920618,0
1998-02-05,19.370001,19.370001,19.370001,19.370001,6.892152,0
1998-02-06,19.469999,19.469999,19.469999,19.469999,6.927734,0
1998-02-09,19.590000,19.590000,19.590000,19.590000,6.970430,0
1998-02-10,19.830000,19.830000,19.830000,19.830000,7.055827,0
1998-02-11,19.850000,19.850000,19.850000,19.850000,7.062943,0
1998-02-12,19.950001,19.950001,19.950001,19.950001,7.098524,0
1998-02-13,19.879999,19.879999,19.879999,19.879999,7.073617,0
1998-02-17,19.870001,19.870001,19.870001,19.870001,7.070060,0
1998-02-18,19.990000,19.990000,19.990000,19.990000,7.112758,0
1998-02-19,20.010000,20.010000,20.010000,20.010000,7.119873,0
1998-02-20,20.000000,20.000000,20.000000,20.000000,7.116316,0
1998-02-23,20.070000,20.070000,20.070000,20.070000,7.141222,0
1998-02-24,19.879999,19.879999,19.879999,19.879999,7.073617,0
1998-02-25,20.129999,20.129999,20.129999,20.129999,7.162570,0
1998-02-26,20.379999,20.379999,20.379999,20.379999,7.251525,0
1998-02-27,20.250000,20.250000,20.250000,20.250000,7.205269,0
1998-03-02,20.219999,20.219999,20.219999,20.219999,7.194595,0
1998-03-03,20.209999,20.209999,20.209999,20.209999,7.191037,0
1998-03-04,20.209999,20.209999,20.209999,20.209999,7.191037,0
1998-03-05,19.870001,19.870001,19.870001,19.870001,7.070060,0
1998-03-06,20.290001,20.290001,20.290001,20.290001,7.219502,0
1998-03-09,20.139999,20.139999,20.139999,20.139999,7.166129,0
1998-03-10,20.350000,20.350000,20.350000,20.350000,7.240852,0
1998-03-11,20.420000,20.420000,20.420000,20.420000,7.265758,0
1998-03-12,20.480000,20.480000,20.480000,20.480000,7.287107,0
1998-03-13,20.510000,20.510000,20.510000,20.510000,7.297782,0
1998-03-16,20.639999,20.639999,20.639999,20.639999,7.344036,0
1998-03-17,20.600000,20.600000,20.600000,20.600000,7.329805,0
1998-03-18,20.650000,20.650000,20.650000,20.650000,7.347596,0
1998-03-19,20.750000,20.750000,20.750000,20.750000,7.383179,0
1998-03-20,20.750000,20.750000,20.750000,20.750000,7.383179,0
1998-03-23,20.809999,20.809999,20.809999,20.809999,7.404526,0
1998-03-24,21.010000,21.010000,21.010000,21.010000,7.475689,0
1998-03-25,20.990000,20.990000,20.990000,20.990000,7.468573,0
1998-03-26,20.990000,20.990000,20.990000,20.990000,7.468573,0
1998-03-27,20.920000,20.920000,20.920000,20.920000,7.443664,0
1998-03-30,20.860001,20.860001,20.860001,20.860001,7.422317,0
1998-03-31,20.990000,20.990000,20.990000,20.990000,7.468573,0
1998-04-01,21.219999,21.219999,21.219999,21.219999,7.550411,0
1998-04-02,21.330000,21.330000,21.330000,21.330000,7.589550,0
1998-04-03,21.400000,21.400000,21.400000,21.400000,7.614459,0
1998-04-06,21.290001,21.290001,21.290001,21.290001,7.575316,0
1998-04-07,20.980000,20.980000,20.980000,20.980000,7.465015,0
1998-04-08,20.990000,20.990000,20.990000,20.990000,7.468573,0
1998-04-09,21.040001,21.040001,21.040001,21.040001,7.486364,0
1998-04-13,21.030001,21.030001,21.030001,21.030001,7.482805,0
1998-04-14,21.250000,21.250000,21.250000,21.250000,7.561083,0
1998-04-15,21.430000,21.430000,21.430000,21.430000,7.625132,0
1998-04-16,21.219999,21.219999,21.219999,21.219999,7.550411,0
1998-04-17,21.330000,21.330000,21.330000,21.330000,7.589550,0
1998-04-20,21.549999,21.549999,21.549999,21.549999,7.667828,0
1998-04-21,21.639999,21.639999,21.639999,21.639999,7.699852,0
1998-04-22,21.639999,21.639999,21.639999,21.639999,7.699852,0
1998-04-23,21.389999,21.389999,21.389999,21.389999,7.610899,0
1998-04-24,21.280001,21.280001,21.280001,21.280001,7.571761,0
1998-04-27,20.840000,20.840000,20.840000,20.840000,7.415202,0
1998-04-28,21.010000,21.010000,21.010000,21.010000,7.475689,0
1998-04-29,21.309999,21.309999,21.309999,21.309999,7.582434,0
1998-04-30,21.500000,21.500000,21.500000,21.500000,7.650039,0
1998-05-01,21.680000,21.680000,21.680000,21.680000,7.714087,0
1998-05-04,21.809999,21.809999,21.809999,21.809999,7.760341,0
1998-05-05,21.719999,21.719999,21.719999,21.719999,7.728317,0
1998-05-06,21.580000,21.580000,21.580000,21.580000,7.678504,0
1998-05-07,21.440001,21.440001,21.440001,21.440001,7.628689,0
1998-05-08,21.620001,21.620001,21.620001,21.620001,7.692736,0
1998-05-11,21.549999,21.549999,21.549999,21.549999,7.667828,0
1998-05-12,21.530001,21.530001,21.530001,21.530001,7.660714,0
1998-05-13,21.570000,21.570000,21.570000,21.570000,7.674946,0
1998-05-14,21.459999,21.459999,21.459999,21.459999,7.635807,0
1998-05-15,21.200001,21.200001,21.200001,21.200001,7.543294,0
1998-05-18,21.100000,21.100000,21.100000,21.100000,7.507711,0
1998-05-19,21.190001,21.190001,21.190001,21.190001,7.539736,0
1998-05-20,21.129999,21.129999,21.129999,21.129999,7.518386,0
1998-05-21,21.090000,21.090000,21.090000,21.090000,7.504156,0
1998-05-22,20.920000,20.920000,20.920000,20.920000,7.443664,0
1998-05-26,20.650000,20.650000,20.650000,20.650000,7.347596,0
1998-05-27,20.520000,20.520000,20.520000,20.520000,7.301341,0
1998-05-28,20.620001,20.620001,20.620001,20.620001,7.336921,0
1998-05-29,20.520000,20.520000,20.520000,20.520000,7.301341,0
1998-06-01,20.299999,20.299999,20.299999,20.299999,7.223060,0
1998-06-02,20.299999,20.299999,20.299999,20.299999,7.223060,0
1998-06-03,20.120001,20.120001,20.120001,20.120001,7.159014,0
1998-06-04,20.360001,20.360001,20.360001,20.360001,7.244408,0
1998-06-05,20.639999,20.639999,20.639999,20.639999,7.344036,0
1998-06-08,20.780001,20.780001,20.780001,20.780001,7.393851,0
1998-06-09,20.930000,20.930000,20.930000,20.930000,7.447222,0
1998-06-10,20.610001,20.610001,20.610001,20.610001,7.333363,0
1998-06-11,20.309999,20.309999,20.309999,20.309999,7.226617,0
1998-06-12,20.219999,20.219999,20.219999,20.219999,7.194595,0
1998-06-15,19.830000,19.830000,19.830000,19.830000,7.055827,0
1998-06-16,20.219999,20.219999,20.219999,20.219999,7.194595,0
1998-06-17,20.430000,20.430000,20.430000,20.430000,7.269316,0
1998-06-18,20.510000,20.510000,20.510000,20.510000,7.297782,0
1998-06-19,20.480000,20.480000,20.480000,20.480000,7.287107,0
1998-06-22,20.680000,20.680000,20.680000,20.680000,7.358270,0
1998-06-23,21.120001,21.120001,21.120001,21.120001,7.514830,0
1998-06-24,21.490000,21.490000,21.490000,21.490000,7.646482,0
1998-06-25,21.500000,21.500000,21.500000,21.500000,7.650039,0
1998-06-26,21.459999,21.459999,21.459999,21.459999,7.635807,0
1998-06-29,21.639999,21.639999,21.639999,21.639999,7.699852,0
1998-06-30,21.500000,21.500000,21.500000,21.500000,7.650039,0
1998-07-01,21.809999,21.809999,21.809999,21.809999,7.760341,0
1998-07-02,21.700001,21.700001,21.700001,21.700001,7.721203,0
1998-07-06,21.870001,21.870001,21.870001,21.870001,7.781691,0
1998-07-07,21.889999,21.889999,21.889999,21.889999,7.788805,0
1998-07-08,22.120001,22.120001,22.120001,22.120001,7.870646,0
1998-07-09,22.080000,22.080000,22.080000,22.080000,7.856412,0
1998-07-10,22.160000,22.160000,22.160000,22.160000,7.884877,0
1998-07-13,22.240000,22.240000,22.240000,22.240000,7.913344,0
1998-07-14,22.389999,22.389999,22.389999,22.389999,7.966714,0
1998-07-15,22.549999,22.549999,22.549999,22.549999,8.023645,0
1998-07-16,22.610001,22.610001,22.610001,22.610001,8.044993,0
1998-07-17,22.690001,22.690001,22.690001,22.690001,8.073461,0
1998-07-20,22.680000,22.680000,22.680000,22.680000,8.069901,0
1998-07-21,22.469999,22.469999,22.469999,22.469999,7.995180,0
1998-07-22,22.299999,22.299999,22.299999,22.299999,7.934691,0
1998-07-23,21.990000,21.990000,21.990000,21.990000,7.824387,0
1998-07-24,21.850000,21.850000,21.850000,21.850000,7.774575,0
1998-07-27,21.820000,21.820000,21.820000,21.820000,7.763900,0
1998-07-28,21.620001,21.620001,21.620001,21.620001,7.692736,0
1998-07-29,21.580000,21.580000,21.580000,21.580000,7.678504,0
1998-07-30,21.940001,21.940001,21.940001,21.940001,7.806597,0
1998-07-31,21.629999,21.629999,21.629999,21.629999,7.696296,0
1998-08-03,21.440001,21.440001,21.440001,21.440001,7.628689,0
1998-08-04,20.700001,20.700001,20.700001,20.700001,7.365386,0
1998-08-05,20.709999,20.709999,20.709999,20.709999,7.368944,0
1998-08-06,20.990000,20.990000,20.990000,20.990000,7.468573,0
1998-08-07,21.160000,21.160000,21.160000,21.160000,7.529063,0
1998-08-10,21.030001,21.030001,21.030001,21.030001,7.482805,0
1998-08-11,20.540001,20.540001,20.540001,20.540001,7.308456,0
1998-08-12,20.959999,20.959999,20.959999,20.959999,7.457899,0
1998-08-13,20.730000,20.730000,20.730000,20.730000,7.376061,0
1998-08-14,20.549999,20.549999,20.549999,20.549999,7.312013,0
1998-08-17,20.780001,20.780001,20.780001,20.780001,7.393851,0
1998-08-18,21.139999,21.139999,21.139999,21.139999,7.521945,0
1998-08-19,20.969999,20.969999,20.969999,20.969999,7.461455,0
1998-08-20,20.809999,20.809999,20.809999,20.809999,7.404526,0
1998-08-21,20.540001,20.540001,20.540001,20.540001,7.308456,0
1998-08-24,20.549999,20.549999,20.549999,20.549999,7.312013,0
1998-08-25,20.610001,20.610001,20.610001,20.610001,7.333363,0
1998-08-26,20.280001,20.280001,20.280001,20.280001,7.215942,0
1998-08-27,19.400000,19.400000,19.400000,19.400000,6.902825,0
1998-08-28,19.170000,19.170000,19.170000,19.170000,6.820988,0
1998-08-31,17.950001,17.950001,17.950001,17.950001,6.386894,0
1998-09-01,18.610001,18.610001,18.610001,18.610001,6.621733,0
1998-09-02,18.760000,18.760000,18.760000,18.760000,6.675103,0
1998-09-03,18.530001,18.530001,18.530001,18.530001,6.593267,0
1998-09-04,18.450001,18.450001,18.450001,18.450001,6.564800,0
1998-09-08,19.370001,19.370001,19.370001,19.370001,6.892152,0
1998-09-09,19.080000,19.080000,19.080000,19.080000,6.788964,0
1998-09-10,18.730000,18.730000,18.730000,18.730000,6.664429,0
1998-09-11,19.160000,19.160000,19.160000,19.160000,6.817430,0
1998-09-14,19.469999,19.469999,19.469999,19.469999,6.927734,0
1998-09-15,19.620001,19.620001,19.620001,19.620001,6.981106,0
1998-09-16,19.770000,19.770000,19.770000,19.770000,7.034477,0
1998-09-17,19.420000,19.420000,19.420000,19.420000,6.909942,0
1998-09-18,19.590000,19.590000,19.590000,19.590000,6.970430,0
1998-09-21,19.799999,19.799999,19.799999,19.799999,7.045152,0
1998-09-22,19.940001,19.940001,19.940001,19.940001,7.094966,0
1998-09-23,20.490000,20.490000,20.490000,20.490000,7.290666,0
1998-09-24,20.070000,20.070000,20.070000,20.070000,7.141222,0
1998-09-25,20.139999,20.139999,20.139999,20.139999,7.166129,0
1998-09-28,20.110001,20.110001,20.110001,20.110001,7.155454,0
1998-09-29,19.959999,19.959999,19.959999,19.959999,7.102083,0
1998-09-30,19.459999,19.459999,19.459999,19.459999,6.924173,0
1998-10-01,18.900000,18.900000,18.900000,18.900000,6.724917,0
1998-10-02,19.010000,19.010000,19.010000,19.010000,6.764059,0
1998-10-05,18.500000,18.500000,18.500000,18.500000,6.582591,0
1998-10-06,18.450001,18.450001,18.450001,18.450001,6.564800,0
1998-10-07,18.010000,18.010000,18.010000,18.010000,6.408242,0
1998-10-08,17.510000,17.510000,17.510000,17.510000,6.230333,0
1998-10-09,18.080000,18.080000,18.080000,18.080000,6.433150,0
1998-10-12,18.480000,18.480000,18.480000,18.480000,6.575474,0
1998-10-13,18.309999,18.309999,18.309999,18.309999,6.514986,0
1998-10-14,18.639999,18.639999,18.639999,18.639999,6.632405,0
1998-10-15,19.290001,19.290001,19.290001,19.290001,6.863687,0
1998-10-16,19.520000,19.520000,19.520000,19.520000,6.945525,0
1998-10-19,19.799999,19.799999,19.799999,19.799999,7.045152,0
1998-10-20,19.950001,19.950001,19.950001,19.950001,7.098524,0
1998-10-21,20.070000,20.070000,20.070000,20.070000,7.141222,0
1998-10-22,20.360001,20.360001,20.360001,20.360001,7.244408,0
1998-10-23,20.200001,20.200001,20.200001,20.200001,7.187478,0
1998-10-26,20.320000,20.320000,20.320000,20.320000,7.230176,0
1998-10-27,20.250000,20.250000,20.250000,20.250000,7.205269,0
1998-10-28,20.420000,20.420000,20.420000,20.420000,7.265758,0
1998-10-29,20.709999,20.709999,20.709999,20.709999,7.368944,0
1998-10-30,20.910000,20.910000,20.910000,20.910000,7.440107,0
1998-11-02,21.299999,21.299999,21.299999,21.299999,7.578875,0
1998-11-03,21.219999,21.219999,21.219999,21.219999,7.550411,0
1998-11-04,21.430000,21.430000,21.430000,21.430000,7.625132,0
1998-11-05,21.540001,21.540001,21.540001,21.540001,7.664272,0
